Time,CH 1 MOSI,CH 2 MISO,CH 3 SCLK,CH 4 CS
3.791948000,1,1,0,1
3.791998000,1,1,1,1
3.792050000,1,1,0,1
3.792100000,1,1,1,1
3.792152000,1,1,0,1
3.792204000,1,1,1,1
3.792254000,1,1,0,1
3.793528000,1,1,1,1
3.793580000,1,1,0,1
3.793630000,1,1,1,1
3.793682000,1,1,0,1
3.793734000,1,1,1,1
3.793784000,1,1,0,1
3.793836000,1,1,1,1
3.793886000,1,1,0,1
3.793938000,1,1,1,1
3.793990000,1,1,0,1
3.794040000,1,1,1,1
3.794092000,1,1,0,1
3.794142000,1,1,1,1
3.794194000,1,1,0,1
3.794246000,1,1,1,1
3.794296000,1,1,0,1
3.794582000,1,1,0,0
3.794794000,1,1,1,0
3.794844000,1,1,0,0
3.794896000,1,1,1,0
3.794946000,1,1,0,0
3.794998000,1,1,1,0
3.795050000,1,1,0,0
3.795100000,1,1,1,0
3.795152000,1,1,0,0
3.795202000,1,1,1,0
3.795254000,1,1,0,0
3.795306000,1,1,1,0
3.795356000,1,1,0,0
3.795408000,1,1,1,0
3.795458000,1,1,0,0
3.795510000,1,1,1,0
3.795562000,1,1,0,0
3.796148000,1,1,1,0
3.796200000,1,1,0,0
3.796252000,1,1,1,0
3.796302000,1,1,0,0
3.796354000,1,1,1,0
3.796404000,1,1,0,0
3.796456000,1,1,1,0
3.796508000,1,1,0,0
3.796558000,1,1,1,0
3.796610000,1,1,0,0
3.796660000,1,1,1,0
3.796712000,1,1,0,0
3.796764000,1,1,1,0
3.796814000,1,1,0,0
3.796866000,1,1,1,0
3.796916000,1,1,0,0
3.797410000,1,1,1,0
3.797462000,1,1,0,0
3.797512000,1,1,1,0
3.797564000,1,1,0,0
3.797614000,1,1,1,0
3.797666000,1,1,0,0
3.797718000,1,1,1,0
3.797768000,1,1,0,0
3.797820000,1,1,1,0
3.797870000,1,1,0,0
3.797922000,1,1,1,0
3.797974000,1,1,0,0
3.798024000,1,1,1,0
3.798076000,1,1,0,0
3.798126000,1,1,1,0
3.798178000,1,1,0,0
3.798698000,1,1,1,0
3.798750000,1,1,0,0
3.798800000,1,1,1,0
3.798852000,1,1,0,0
3.798902000,1,1,1,0
3.798954000,1,1,0,0
3.799006000,1,1,1,0
3.799056000,1,1,0,0
3.799108000,1,1,1,0
3.799158000,1,1,0,0
3.799210000,1,1,1,0
3.799262000,1,1,0,0
3.799312000,1,1,1,0
3.799364000,1,1,0,0
3.799414000,1,1,1,0
3.799466000,1,1,0,0
3.799742000,0,1,0,0
3.799896000,0,1,1,0
3.799948000,1,1,0,0
3.799998000,1,1,1,0
3.800050000,0,1,0,0
3.800100000,0,1,1,0
3.800152000,1,1,0,0
3.800204000,1,1,1,0
3.800254000,1,1,0,0
3.800306000,1,1,1,0
3.800356000,0,1,0,0
3.800408000,0,1,1,0
3.800460000,0,1,0,0
3.800510000,0,1,1,0
3.800562000,0,1,0,0
3.800612000,0,1,1,0
3.800664000,1,1,0,0
3.801142000,0,1,0,0
3.801296000,0,1,1,0
3.801346000,0,1,0,0
3.801398000,0,1,1,0
3.801450000,0,1,0,0
3.801500000,0,1,1,0
3.801552000,0,1,0,0
3.801602000,0,1,1,0
3.801654000,0,1,0,0
3.801706000,0,1,1,0
3.801756000,0,1,0,0
3.801808000,0,1,1,0
3.801858000,0,1,0,0
3.801910000,0,1,1,0
3.801962000,0,1,0,0
3.802012000,0,1,1,0
3.802064000,1,1,0,0
3.802388000,0,1,0,0
3.802542000,0,1,1,0
3.802594000,0,1,0,0
3.802646000,0,1,1,0
3.802696000,0,1,0,0
3.802748000,0,1,1,0
3.802798000,0,1,0,0
3.802850000,0,1,1,0
3.802902000,0,1,0,0
3.802952000,0,1,1,0
3.803004000,0,1,0,0
3.803054000,0,1,1,0
3.803106000,0,1,0,0
3.803158000,0,1,1,0
3.803208000,0,1,0,0
3.803260000,0,1,1,0
3.803310000,1,1,0,0
3.803730000,1,1,1,0
3.803780000,0,1,0,0
3.803832000,0,1,1,0
3.803884000,0,1,0,0
3.803934000,0,1,1,0
3.803986000,0,1,0,0
3.804036000,0,1,1,0
3.804088000,0,1,0,0
3.804140000,0,1,1,0
3.804190000,0,1,0,0
3.804242000,0,1,1,0
3.804292000,0,1,0,0
3.804344000,0,1,1,0
3.804396000,0,1,0,0
3.804446000,0,1,1,0
3.804498000,0,1,0,0
3.804886000,1,1,0,0
3.805040000,1,1,1,0
3.805092000,0,1,0,0
3.805144000,0,1,1,0
3.805194000,0,1,0,0
3.805246000,0,1,1,0
3.805296000,0,1,0,0
3.805348000,0,1,1,0
3.805400000,0,1,0,0
3.805450000,0,1,1,0
3.805502000,0,1,0,0
3.805552000,0,1,1,0
3.805604000,0,1,0,0
3.805656000,0,1,1,0
3.805706000,0,1,0,0
3.805758000,0,1,1,0
3.805808000,0,1,0,0
3.806312000,0,1,1,0
3.806362000,0,1,0,0
3.806414000,0,1,1,0
3.806464000,0,1,0,0
3.806516000,0,1,1,0
3.806568000,0,1,0,0
3.806618000,0,1,1,0
3.806670000,0,1,0,0
3.806720000,0,1,1,0
3.806772000,0,1,0,0
3.806824000,0,1,1,0
3.806874000,0,1,0,0
3.806926000,0,1,1,0
3.806976000,1,1,0,0
3.807028000,1,1,1,0
3.807080000,0,1,0,0
3.807446000,1,1,0,0
3.807600000,1,1,1,0
3.807652000,1,1,0,0
3.807702000,1,1,1,0
3.807754000,1,1,0,0
3.807804000,1,1,1,0
3.807856000,1,1,0,0
3.807908000,1,1,1,0
3.807958000,1,1,0,0
3.808010000,1,1,1,0
3.808060000,1,1,0,0
3.808112000,1,1,1,0
3.808164000,1,1,0,0
3.808214000,1,1,1,0
3.808266000,1,1,0,0
3.808316000,1,1,1,0
3.808368000,1,0,0,0
3.808858000,1,0,1,0
3.808910000,1,0,0,0
3.808962000,1,0,1,0
3.809012000,1,0,0,0
3.809064000,1,0,1,0
3.809114000,1,0,0,0
3.809166000,1,0,1,0
3.809218000,1,0,0,0
3.809268000,1,0,1,0
3.809320000,1,0,0,0
3.809370000,1,0,1,0
3.809422000,1,0,0,0
3.809474000,1,0,1,0
3.809524000,1,0,0,0
3.809576000,1,0,1,0
3.809626000,1,1,0,0
3.810228000,1,1,1,0
3.810280000,1,1,0,0
3.810330000,1,1,1,0
3.810382000,1,1,0,0
3.810434000,1,1,1,0
3.810484000,1,1,0,0
3.810536000,1,1,1,0
3.810586000,1,1,0,0
3.810638000,1,1,1,0
3.810690000,1,1,0,0
3.810740000,1,1,1,0
3.810792000,1,1,0,0
3.810842000,1,1,1,0
3.810894000,1,1,0,0
3.810946000,1,1,1,0
3.810996000,0,1,0,0
3.811392000,1,1,0,0
3.811548000,1,1,1,0
3.811598000,1,1,0,0
3.811650000,1,1,1,0
3.811700000,1,1,0,0
3.811752000,1,1,1,0
3.811804000,1,1,0,0
3.811854000,1,1,1,0
3.811906000,1,1,0,0
3.811956000,1,1,1,0
3.812008000,1,1,0,0
3.812060000,1,1,1,0
3.812110000,1,1,0,0
3.812162000,1,1,1,0
3.812212000,0,1,0,0
3.812264000,0,1,1,0
3.812316000,1,1,0,0
3.812580000,0,1,0,0
3.812734000,0,1,1,0
3.812786000,1,1,0,0
3.812836000,1,1,1,0
3.812888000,1,1,0,0
3.812938000,1,1,1,0
3.812990000,0,1,0,0
3.813042000,0,1,1,0
3.813092000,0,1,0,0
3.813144000,0,1,1,0
3.813194000,1,1,0,0
3.813246000,1,1,1,0
3.813298000,1,1,0,0
3.813348000,1,1,1,0
3.813400000,0,1,0,0
3.813450000,0,1,1,0
3.813502000,0,1,0,0
3.813758000,0,1,1,0
3.813810000,1,1,0,0
3.813860000,1,1,1,0
3.813912000,1,1,0,0
3.813962000,1,1,1,0
3.814014000,0,1,0,0
3.814066000,0,1,1,0
3.814116000,1,1,0,0
3.814168000,1,1,1,0
3.814218000,1,1,0,0
3.814270000,1,1,1,0
3.814322000,0,1,0,0
3.814372000,0,1,1,0
3.814424000,0,1,0,0
3.814474000,0,1,1,0
3.814526000,0,1,0,0
3.814782000,0,1,1,0
3.814834000,1,1,0,0
3.814884000,1,1,1,0
3.814936000,1,1,0,0
3.814986000,1,1,1,0
3.815038000,0,1,0,0
3.815090000,0,1,1,0
3.815140000,0,1,0,0
3.815192000,0,1,1,0
3.815242000,0,1,0,0
3.815294000,0,1,1,0
3.815346000,0,1,0,0
3.815396000,0,1,1,0
3.815448000,1,1,0,0
3.815498000,1,1,1,0
3.815550000,0,1,0,0
3.815806000,0,1,1,0
3.815858000,1,1,0,0
3.815908000,1,1,1,0
3.815960000,1,1,0,0
3.816010000,1,1,1,0
3.816062000,0,1,0,0
3.816114000,0,1,1,0
3.816164000,0,1,0,0
3.816216000,0,1,1,0
3.816266000,1,1,0,0
3.816318000,1,1,1,0
3.816370000,1,1,0,0
3.816420000,1,1,1,0
3.816472000,1,1,0,0
3.816522000,1,1,1,0
3.816574000,0,1,0,0
3.816830000,0,1,1,0
3.816882000,1,1,0,0
3.816932000,1,1,1,0
3.816984000,1,1,0,0
3.817034000,1,1,1,0
3.817086000,1,1,0,0
3.817138000,1,1,1,0
3.817188000,1,1,0,0
3.817240000,1,1,1,0
3.817290000,0,1,0,0
3.817342000,0,1,1,0
3.817394000,1,1,0,0
3.817444000,1,1,1,0
3.817496000,1,1,0,0
3.817546000,1,1,1,0
3.817598000,0,1,0,0
3.817854000,0,1,1,0
3.817906000,1,1,0,0
3.817956000,1,1,1,0
3.818008000,0,1,0,0
3.818058000,0,1,1,0
3.818110000,1,1,0,0
3.818162000,1,1,1,0
3.818212000,0,1,0,0
3.818264000,0,1,1,0
3.818316000,0,1,0,0
3.818366000,0,1,1,0
3.818418000,1,1,0,0
3.818468000,1,1,1,0
3.818520000,0,1,0,0
3.818572000,0,1,1,0
3.818622000,0,1,0,0
3.818878000,0,1,1,0
3.818930000,1,1,0,0
3.818980000,1,1,1,0
3.819032000,0,1,0,0
3.819084000,0,1,1,0
3.819134000,0,1,0,0
3.819186000,0,1,1,0
3.819236000,0,1,0,0
3.819288000,0,1,1,0
3.819340000,1,1,0,0
3.819390000,1,1,1,0
3.819442000,0,1,0,0
3.819492000,0,1,1,0
3.819544000,1,1,0,0
3.819596000,1,1,1,0
3.819646000,0,1,0,0
3.819902000,0,1,1,0
3.819954000,1,1,0,0
3.820004000,1,1,1,0
3.820056000,0,1,0,0
3.820108000,0,1,1,0
3.820158000,0,1,0,0
3.820210000,0,1,1,0
3.820260000,0,1,0,0
3.820312000,0,1,1,0
3.820364000,1,1,0,0
3.820414000,1,1,1,0
3.820466000,0,1,0,0
3.820516000,0,1,1,0
3.820568000,0,1,0,0
3.820620000,0,1,1,0
3.820670000,0,1,0,0
3.820926000,0,1,1,0
3.820978000,1,1,0,0
3.821028000,1,1,1,0
3.821080000,0,1,0,0
3.821132000,0,1,1,0
3.821182000,0,1,0,0
3.821234000,0,1,1,0
3.821284000,0,1,0,0
3.821336000,0,1,1,0
3.821388000,0,1,0,0
3.821438000,0,1,1,0
3.821490000,0,1,0,0
3.821540000,0,1,1,0
3.821592000,1,1,0,0
3.821644000,1,1,1,0
3.821694000,0,1,0,0
3.821950000,0,1,1,0
3.822002000,1,1,0,0
3.822052000,1,1,1,0
3.822104000,0,1,0,0
3.822156000,0,1,1,0
3.822206000,0,1,0,0
3.822258000,0,1,1,0
3.822308000,0,1,0,0
3.822360000,0,1,1,0
3.822412000,0,1,0,0
3.822462000,0,1,1,0
3.822514000,1,1,0,0
3.822564000,1,1,1,0
3.822616000,1,1,0,0
3.822668000,1,1,1,0
3.822718000,0,1,0,0
3.822974000,0,1,1,0
3.823026000,1,1,0,0
3.823076000,1,1,1,0
3.823128000,0,1,0,0
3.823180000,0,1,1,0
3.823230000,1,1,0,0
3.823282000,1,1,1,0
3.823332000,0,1,0,0
3.823384000,0,1,1,0
3.823436000,1,1,0,0
3.823486000,1,1,1,0
3.823538000,0,1,0,0
3.823588000,0,1,1,0
3.823640000,0,1,0,0
3.823692000,0,1,1,0
3.823742000,0,1,0,0
3.823998000,0,1,1,0
3.824050000,1,1,0,0
3.824100000,1,1,1,0
3.824152000,0,1,0,0
3.824204000,0,1,1,0
3.824254000,0,1,0,0
3.824306000,0,1,1,0
3.824356000,0,1,0,0
3.824408000,0,1,1,0
3.824460000,1,1,0,0
3.824510000,1,1,1,0
3.824562000,0,1,0,0
3.824612000,0,1,1,0
3.824664000,1,1,0,0
3.824716000,1,1,1,0
3.824766000,0,1,0,0
3.825022000,0,1,1,0
3.825074000,1,1,0,0
3.825124000,1,1,1,0
3.825176000,0,1,0,0
3.825228000,0,1,1,0
3.825278000,0,1,0,0
3.825330000,0,1,1,0
3.825380000,0,1,0,0
3.825432000,0,1,1,0
3.825484000,1,1,0,0
3.825534000,1,1,1,0
3.825586000,0,1,0,0
3.825636000,0,1,1,0
3.825688000,0,1,0,0
3.825740000,0,1,1,0
3.825790000,0,1,0,0
3.826046000,0,1,1,0
3.826098000,1,1,0,0
3.826148000,1,1,1,0
3.826200000,0,1,0,0
3.826252000,0,1,1,0
3.826302000,1,1,0,0
3.826354000,1,1,1,0
3.826404000,1,1,0,0
3.826456000,1,1,1,0
3.826508000,1,1,0,0
3.826558000,1,1,1,0
3.826610000,1,1,0,0
3.826660000,1,1,1,0
3.826712000,1,1,0,0
3.826764000,1,1,1,0
3.826814000,0,1,0,0
3.827070000,0,1,1,0
3.827122000,1,1,0,0
3.827172000,1,1,1,0
3.827224000,0,1,0,0
3.827276000,0,1,1,0
3.827326000,0,1,0,0
3.827378000,0,1,1,0
3.827428000,0,1,0,0
3.827480000,0,1,1,0
3.827532000,1,1,0,0
3.827582000,1,1,1,0
3.827634000,1,1,0,0
3.827684000,1,1,1,0
3.827736000,0,1,0,0
3.827788000,0,1,1,0
3.827838000,0,1,0,0
3.828094000,0,1,1,0
3.828146000,1,1,0,0
3.828196000,1,1,1,0
3.828248000,0,1,0,0
3.828300000,0,1,1,0
3.828350000,0,1,0,0
3.828402000,0,1,1,0
3.828452000,1,1,0,0
3.828504000,1,1,1,0
3.828556000,1,1,0,0
3.828606000,1,1,1,0
3.828658000,0,1,0,0
3.828708000,0,1,1,0
3.828760000,0,1,0,0
3.828812000,0,1,1,0
3.828862000,0,1,0,0
3.829118000,0,1,1,0
3.829170000,1,1,0,0
3.829220000,1,1,1,0
3.829272000,0,1,0,0
3.829324000,0,1,1,0
3.829374000,0,1,0,0
3.829426000,0,1,1,0
3.829476000,0,1,0,0
3.829528000,0,1,1,0
3.829580000,0,1,0,0
3.829630000,0,1,1,0
3.829682000,0,1,0,0
3.829732000,0,1,1,0
3.829784000,1,1,0,0
3.829836000,1,1,1,0
3.829886000,0,1,0,0
3.830142000,0,1,1,0
3.830194000,1,1,0,0
3.830244000,1,1,1,0
3.830296000,0,1,0,0
3.830348000,0,1,1,0
3.830398000,0,1,0,0
3.830450000,0,1,1,0
3.830500000,0,1,0,0
3.830552000,0,1,1,0
3.830604000,1,1,0,0
3.830654000,1,1,1,0
3.830706000,1,1,0,0
3.830756000,1,1,1,0
3.830808000,1,1,0,0
3.830860000,1,1,1,0
3.830910000,0,1,0,0
3.831166000,0,1,1,0
3.831218000,1,1,0,0
3.831268000,1,1,1,0
3.831320000,0,1,0,0
3.831372000,0,1,1,0
3.831422000,1,1,0,0
3.831474000,1,1,1,0
3.831524000,1,1,0,0
3.831576000,1,1,1,0
3.831628000,1,1,0,0
3.831678000,1,1,1,0
3.831730000,1,1,0,0
3.831780000,1,1,1,0
3.831832000,1,1,0,0
3.831884000,1,1,1,0
3.831934000,0,1,0,0
3.832190000,0,1,1,0
3.832242000,0,1,0,0
3.832292000,0,1,1,0
3.832344000,1,1,0,0
3.832396000,1,1,1,0
3.832446000,1,1,0,0
3.832498000,1,1,1,0
3.832548000,0,1,0,0
3.832600000,0,1,1,0
3.832652000,0,1,0,0
3.832702000,0,1,1,0
3.832754000,0,1,0,0
3.832804000,0,1,1,0
3.832856000,1,1,0,0
3.832908000,1,1,1,0
3.832958000,0,1,0,0
3.833214000,0,1,1,0
3.833266000,1,1,0,0
3.833316000,1,1,1,0
3.833368000,1,1,0,0
3.833420000,1,1,1,0
3.833470000,1,1,0,0
3.833522000,1,1,1,0
3.833572000,1,1,0,0
3.833624000,1,1,1,0
3.833676000,1,1,0,0
3.833726000,1,1,1,0
3.833778000,0,1,0,0
3.833828000,0,1,1,0
3.833880000,1,1,0,0
3.833932000,1,1,1,0
3.833982000,0,1,0,0
3.834238000,0,1,1,0
3.834290000,0,1,0,0
3.834340000,0,1,1,0
3.834392000,0,1,0,0
3.834444000,0,1,1,0
3.834494000,0,1,0,0
3.834546000,0,1,1,0
3.834596000,0,1,0,0
3.834648000,0,1,1,0
3.834700000,0,1,0,0
3.834750000,0,1,1,0
3.834802000,0,1,0,0
3.834852000,0,1,1,0
3.834904000,0,1,0,0
3.834956000,0,1,1,0
3.835006000,0,1,0,0
3.835262000,0,1,1,0
3.835314000,0,1,0,0
3.835364000,0,1,1,0
3.835416000,0,1,0,0
3.835468000,0,1,1,0
3.835518000,0,1,0,0
3.835570000,0,1,1,0
3.835620000,0,1,0,0
3.835672000,0,1,1,0
3.835724000,0,1,0,0
3.835774000,0,1,1,0
3.835826000,0,1,0,0
3.835876000,0,1,1,0
3.835928000,0,1,0,0
3.835980000,0,1,1,0
3.836030000,0,1,0,0
3.836286000,0,1,1,0
3.836338000,0,1,0,0
3.836388000,0,1,1,0
3.836440000,0,1,0,0
3.836492000,0,1,1,0
3.836542000,0,1,0,0
3.836594000,0,1,1,0
3.836644000,0,1,0,0
3.836696000,0,1,1,0
3.836748000,0,1,0,0
3.836798000,0,1,1,0
3.836850000,0,1,0,0
3.836900000,0,1,1,0
3.836952000,0,1,0,0
3.837004000,0,1,1,0
3.837054000,0,1,0,0
3.837310000,0,1,1,0
3.837362000,0,1,0,0
3.837412000,0,1,1,0
3.837464000,0,1,0,0
3.837516000,0,1,1,0
3.837566000,0,1,0,0
3.837618000,0,1,1,0
3.837668000,0,1,0,0
3.837720000,0,1,1,0
3.837772000,0,1,0,0
3.837822000,0,1,1,0
3.837874000,0,1,0,0
3.837924000,0,1,1,0
3.837976000,0,1,0,0
3.838028000,0,1,1,0
3.838078000,0,1,0,0
3.838334000,0,1,1,0
3.838386000,0,1,0,0
3.838436000,0,1,1,0
3.838488000,0,1,0,0
3.838540000,0,1,1,0
3.838590000,0,1,0,0
3.838642000,0,1,1,0
3.838692000,0,1,0,0
3.838744000,0,1,1,0
3.838796000,0,1,0,0
3.838846000,0,1,1,0
3.838898000,0,1,0,0
3.838948000,0,1,1,0
3.839000000,0,1,0,0
3.839052000,0,1,1,0
3.839102000,0,1,0,0
3.839358000,0,1,1,0
3.839410000,0,1,0,0
3.839460000,0,1,1,0
3.839512000,0,1,0,0
3.839564000,0,1,1,0
3.839614000,0,1,0,0
3.839666000,0,1,1,0
3.839716000,0,1,0,0
3.839768000,0,1,1,0
3.839820000,0,1,0,0
3.839870000,0,1,1,0
3.839922000,0,1,0,0
3.839972000,0,1,1,0
3.840024000,0,1,0,0
3.840076000,0,1,1,0
3.840126000,0,1,0,0
3.840382000,0,1,1,0
3.840434000,0,1,0,0
3.840484000,0,1,1,0
3.840536000,0,1,0,0
3.840588000,0,1,1,0
3.840638000,0,1,0,0
3.840690000,0,1,1,0
3.840740000,0,1,0,0
3.840792000,0,1,1,0
3.840844000,0,1,0,0
3.840894000,0,1,1,0
3.840946000,0,1,0,0
3.840996000,0,1,1,0
3.841048000,0,1,0,0
3.841100000,0,1,1,0
3.841150000,0,1,0,0
3.841406000,0,1,1,0
3.841458000,0,1,0,0
3.841508000,0,1,1,0
3.841560000,0,1,0,0
3.841612000,0,1,1,0
3.841662000,0,1,0,0
3.841714000,0,1,1,0
3.841764000,0,1,0,0
3.841816000,0,1,1,0
3.841868000,0,1,0,0
3.841918000,0,1,1,0
3.841970000,0,1,0,0
3.842020000,0,1,1,0
3.842072000,0,1,0,0
3.842124000,0,1,1,0
3.842174000,0,1,0,0
3.842430000,0,1,1,0
3.842482000,0,1,0,0
3.842532000,0,1,1,0
3.842584000,0,1,0,0
3.842636000,0,1,1,0
3.842686000,0,1,0,0
3.842738000,0,1,1,0
3.842788000,0,1,0,0
3.842840000,0,1,1,0
3.842892000,0,1,0,0
3.842942000,0,1,1,0
3.842994000,0,1,0,0
3.843044000,0,1,1,0
3.843096000,0,1,0,0
3.843148000,0,1,1,0
3.843198000,0,1,0,0
3.843454000,0,1,1,0
3.843506000,0,1,0,0
3.843558000,0,1,1,0
3.843608000,0,1,0,0
3.843660000,0,1,1,0
3.843710000,0,1,0,0
3.843762000,0,1,1,0
3.843814000,0,1,0,0
3.843864000,0,1,1,0
3.843916000,0,1,0,0
3.843966000,0,1,1,0
3.844018000,0,1,0,0
3.844070000,0,1,1,0
3.844120000,0,1,0,0
3.844172000,0,1,1,0
3.844222000,0,1,0,0
3.844478000,0,1,1,0
3.844530000,0,1,0,0
3.844582000,0,1,1,0
3.844632000,0,1,0,0
3.844684000,0,1,1,0
3.844734000,0,1,0,0
3.844786000,0,1,1,0
3.844838000,0,1,0,0
3.844888000,0,1,1,0
3.844940000,0,1,0,0
3.844990000,0,1,1,0
3.845042000,0,1,0,0
3.845094000,0,1,1,0
3.845144000,0,1,0,0
3.845196000,0,1,1,0
3.845246000,0,1,0,0
3.845502000,0,1,1,0
3.845554000,0,1,0,0
3.845606000,0,1,1,0
3.845656000,0,1,0,0
3.845708000,0,1,1,0
3.845758000,0,1,0,0
3.845810000,0,1,1,0
3.845862000,0,1,0,0
3.845912000,0,1,1,0
3.845964000,0,1,0,0
3.846014000,0,1,1,0
3.846066000,0,1,0,0
3.846118000,0,1,1,0
3.846168000,0,1,0,0
3.846220000,0,1,1,0
3.846270000,0,1,0,0
3.846526000,0,1,1,0
3.846578000,0,1,0,0
3.846630000,0,1,1,0
3.846680000,0,1,0,0
3.846732000,0,1,1,0
3.846782000,0,1,0,0
3.846834000,0,1,1,0
3.846886000,0,1,0,0
3.846936000,0,1,1,0
3.846988000,0,1,0,0
3.847038000,0,1,1,0
3.847090000,0,1,0,0
3.847142000,0,1,1,0
3.847192000,0,1,0,0
3.847244000,0,1,1,0
3.847294000,0,1,0,0
3.847550000,0,1,1,0
3.847602000,0,1,0,0
3.847654000,0,1,1,0
3.847704000,0,1,0,0
3.847756000,0,1,1,0
3.847806000,0,1,0,0
3.847858000,0,1,1,0
3.847910000,0,1,0,0
3.847960000,0,1,1,0
3.848012000,0,1,0,0
3.848062000,0,1,1,0
3.848114000,0,1,0,0
3.848166000,0,1,1,0
3.848216000,0,1,0,0
3.848268000,0,1,1,0
3.848318000,0,1,0,0
3.848574000,0,1,1,0
3.848626000,0,1,0,0
3.848678000,0,1,1,0
3.848728000,0,1,0,0
3.848780000,0,1,1,0
3.848830000,0,1,0,0
3.848882000,0,1,1,0
3.848934000,0,1,0,0
3.848984000,0,1,1,0
3.849036000,0,1,0,0
3.849086000,0,1,1,0
3.849138000,0,1,0,0
3.849190000,0,1,1,0
3.849240000,0,1,0,0
3.849292000,0,1,1,0
3.849342000,0,1,0,0
3.849598000,0,1,1,0
3.849650000,0,1,0,0
3.849702000,0,1,1,0
3.849752000,0,1,0,0
3.849804000,0,1,1,0
3.849854000,0,1,0,0
3.849906000,0,1,1,0
3.849958000,0,1,0,0
3.850008000,0,1,1,0
3.850060000,0,1,0,0
3.850110000,0,1,1,0
3.850162000,0,1,0,0
3.850214000,0,1,1,0
3.850264000,0,1,0,0
3.850316000,0,1,1,0
3.850366000,0,1,0,0
3.850622000,0,1,1,0
3.850674000,0,1,0,0
3.850726000,0,1,1,0
3.850776000,0,1,0,0
3.850828000,0,1,1,0
3.850878000,0,1,0,0
3.850930000,0,1,1,0
3.850982000,0,1,0,0
3.851032000,0,1,1,0
3.851084000,0,1,0,0
3.851134000,0,1,1,0
3.851186000,0,1,0,0
3.851238000,0,1,1,0
3.851288000,0,1,0,0
3.851340000,0,1,1,0
3.851390000,0,1,0,0
3.851646000,0,1,1,0
3.851698000,0,1,0,0
3.851750000,0,1,1,0
3.851800000,0,1,0,0
3.851852000,0,1,1,0
3.851902000,0,1,0,0
3.851954000,0,1,1,0
3.852006000,0,1,0,0
3.852056000,0,1,1,0
3.852108000,0,1,0,0
3.852158000,0,1,1,0
3.852210000,0,1,0,0
3.852262000,0,1,1,0
3.852312000,0,1,0,0
3.852364000,0,1,1,0
3.852414000,0,1,0,0
3.852670000,0,1,1,0
3.852722000,0,1,0,0
3.852774000,0,1,1,0
3.852824000,0,1,0,0
3.852876000,0,1,1,0
3.852926000,0,1,0,0
3.852978000,0,1,1,0
3.853030000,0,1,0,0
3.853080000,0,1,1,0
3.853132000,0,1,0,0
3.853182000,0,1,1,0
3.853234000,0,1,0,0
3.853286000,0,1,1,0
3.853336000,0,1,0,0
3.853388000,0,1,1,0
3.853438000,0,1,0,0
3.853694000,0,1,1,0
3.853746000,0,1,0,0
3.853798000,0,1,1,0
3.853848000,0,1,0,0
3.853900000,0,1,1,0
3.853950000,0,1,0,0
3.854002000,0,1,1,0
3.854054000,0,1,0,0
3.854104000,0,1,1,0
3.854156000,0,1,0,0
3.854206000,0,1,1,0
3.854258000,0,1,0,0
3.854310000,0,1,1,0
3.854360000,0,1,0,0
3.854412000,0,1,1,0
3.854462000,0,1,0,0
3.854718000,0,1,1,0
3.854770000,0,1,0,0
3.854822000,0,1,1,0
3.854872000,0,1,0,0
3.854924000,0,1,1,0
3.854974000,0,1,0,0
3.855026000,0,1,1,0
3.855078000,0,1,0,0
3.855128000,0,1,1,0
3.855180000,0,1,0,0
3.855230000,0,1,1,0
3.855282000,0,1,0,0
3.855334000,0,1,1,0
3.855384000,0,1,0,0
3.855436000,0,1,1,0
3.855486000,0,1,0,0
3.855742000,0,1,1,0
3.855794000,0,1,0,0
3.855846000,0,1,1,0
3.855896000,0,1,0,0
3.855948000,0,1,1,0
3.855998000,0,1,0,0
3.856050000,0,1,1,0
3.856102000,0,1,0,0
3.856152000,0,1,1,0
3.856204000,0,1,0,0
3.856254000,0,1,1,0
3.856306000,0,1,0,0
3.856358000,0,1,1,0
3.856408000,0,1,0,0
3.856460000,0,1,1,0
3.856510000,0,1,0,0
3.856766000,0,1,1,0
3.856818000,0,1,0,0
3.856870000,0,1,1,0
3.856920000,0,1,0,0
3.856972000,0,1,1,0
3.857022000,0,1,0,0
3.857074000,0,1,1,0
3.857126000,0,1,0,0
3.857176000,0,1,1,0
3.857228000,0,1,0,0
3.857278000,0,1,1,0
3.857330000,0,1,0,0
3.857382000,0,1,1,0
3.857432000,0,1,0,0
3.857484000,0,1,1,0
3.857534000,0,1,0,0
3.857790000,0,1,1,0
3.857842000,0,1,0,0
3.857894000,0,1,1,0
3.857944000,0,1,0,0
3.857996000,0,1,1,0
3.858046000,0,1,0,0
3.858098000,0,1,1,0
3.858150000,0,1,0,0
3.858200000,0,1,1,0
3.858252000,0,1,0,0
3.858302000,0,1,1,0
3.858354000,0,1,0,0
3.858406000,0,1,1,0
3.858456000,0,1,0,0
3.858508000,0,1,1,0
3.858558000,0,1,0,0
3.858814000,0,1,1,0
3.858866000,0,1,0,0
3.858918000,0,1,1,0
3.858968000,0,1,0,0
3.859020000,0,1,1,0
3.859070000,0,1,0,0
3.859122000,0,1,1,0
3.859174000,0,1,0,0
3.859224000,0,1,1,0
3.859276000,0,1,0,0
3.859326000,0,1,1,0
3.859378000,0,1,0,0
3.859430000,0,1,1,0
3.859480000,0,1,0,0
3.859532000,0,1,1,0
3.859582000,0,1,0,0
3.859838000,0,1,1,0
3.859890000,0,1,0,0
3.859942000,0,1,1,0
3.859992000,0,1,0,0
3.860044000,0,1,1,0
3.860094000,0,1,0,0
